raw_id,source,url,title,city,neighborhood,raw_price,raw_surface,raw_rooms,scraped_at,price,surface,rooms,property_type,transaction,price_per_m2,log_price,year,month,quarter,year_quarter,region,latitude,longitude,quality_score
34,mubawab,https://www.mubawab.ma/fr/a/8146987/appartement-trois-chambres-meubl%C3%A9-%C3%A0-louer,Appartement trois chambres meublé à louer,casablanca,,32 000 DH,"180
						m²",5 Pièces,2026-06-09 21:46:10.911047,32000.0,180.0,5.0,appartement,location,,10.373491181781864,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
35,mubawab,https://www.mubawab.ma/fr/a/8034841/appartement-deux-chambres-%C3%A0-louer-non-meubl%C3%A9,Appartement deux chambres à louer non meublé,casablanca,,15 000 DH,"150
						m²",3 Pièces,2026-06-09 21:46:10.911949,15000.0,150.0,3.0,appartement,location,,9.615805480084347,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
36,mubawab,https://www.mubawab.ma/fr/a/8119631/appartement-trois-chambres-non-meubl%C3%A8-%C3%A0-louer-cfc,Appartement trois chambres non meublè à louer CFC,casablanca,,18 000 DH,"150
						m²",4 Pièces,2026-06-09 21:46:10.912848,18000.0,150.0,4.0,appartement,location,,9.798127036878302,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
37,mubawab,https://www.mubawab.ma/fr/a/8291295/appartement-deux-chambres-meubl%C3%A9-%C3%A0-louer-en-face-au-cfc,Appartement deux chambres meublé à louer en face au CFC,casablanca,,15 000 DH,"150
						m²",3 Pièces,2026-06-09 21:46:10.913834,15000.0,150.0,3.0,appartement,location,,9.615805480084347,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
38,mubawab,https://www.mubawab.ma/fr/a/8192519/appartement-deux-chambres-meubl%C3%A9-a-louer-a-riviera,Appartement deux chambres meublé a louer a Riviera,casablanca,,11 500 DH,"100
						m²",3 Pièces,2026-06-09 21:46:10.914740,11500.0,100.0,3.0,appartement,location,,9.350102314351341,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
39,mubawab,https://www.mubawab.ma/fr/a/8246992/appartement-meubl%C3%A9-location-ext-prensese-neuf,Appartement meublé location ext prensese neuf,casablanca,,19 000 DH,"140
						m²",3 Pièces,2026-06-09 21:46:10.915637,19000.0,140.0,3.0,appartement,location,,9.852194258148577,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
40,mubawab,https://www.mubawab.ma/fr/a/8329586/appartement-vide-location-ferme-bretone,Appartement vide location ferme bretone,casablanca,,8 200 DH,"100
						m²",4 Pièces,2026-06-09 21:46:10.916558,8200.0,100.0,4.0,appartement,location,,9.011889433252344,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
41,mubawab,https://www.mubawab.ma/fr/p/4244/cherrat-villas-plus-que-3-lots-disponibles-,Cherrat Villas - Plus que 3 lots disponibles !,casablanca,,917 000 DH,"plus que 3 lots disponibles 262, 295 et 345 m².

situé dans un emplacement privilégié, offrant ainsi un cadre de vie paisible et verdoyant.
cherrat villas est une réelle opportunité à saisir pour bâtir",,2026-06-09 21:46:10.917610,917000.0,345.0,,villa,vente,2657.97,13.728862751238601,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.6666666666666666
42,mubawab,https://www.mubawab.ma/fr/a/8362085/magnifique-villa-%C3%A0-louer-%C3%A0-cil,Magnifique villa à louer à Cil,casablanca,,28 000 DH,"600
						m²",7 Pièces,2026-06-09 21:46:10.918548,28000.0,600.0,7.0,villa,location,,10.239959789157341,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
43,mubawab,https://www.mubawab.ma/fr/a/8347952/appartement-3-chambres-meubl%C3%A9-ain-diab-vue-mer,"Appartement 3 chambres meublé, Ain Diab, vue mer",casablanca,"Appartement 3 chambres meublé, Ain Diab, vue mer",18 000 DH,"200
						m²","Appartement 3 chambres meublé, Ain Diab, vue mer",2026-06-09 21:46:10.919447,18000.0,200.0,3.0,appartement,location,,9.798127036878302,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,1.0
44,mubawab,https://www.mubawab.ma/fr/a/7891365/beau-studio-%C3%A0-cfc,Beau studio à cfc,casablanca,,11 000 DH,"56
						m²",2 Pièces,2026-06-09 21:46:10.920537,11000.0,56.0,2.0,studio,location,,9.305650551780507,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
47,mubawab,https://www.mubawab.ma/fr/a/8360600/appartement-vide-location-maarif-extension,Appartement vide location maarif extension,casablanca,Appartement vide location maarif extension,7 500 DH,"100
						m²",3 Pièces,2026-06-09 21:46:10.923334,7500.0,100.0,3.0,appartement,location,,8.922658299524402,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,1.0
50,mubawab,https://www.mubawab.ma/fr/a/8362160/location-d-un-appartement-%C3%A0-casablanca-finance-city-2-grandes-pi%C3%A8ces-meubl%C3%A9,"Location d'un appartement à Casablanca Finance City. 
2 gran...",casablanca,,9 000 DH,"65
						m²",2 Pièces,2026-06-09 21:46:10.926346,9000.0,65.0,2.0,appartement,location,,9.104979856318357,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
51,mubawab,https://www.mubawab.ma/fr/a/8252179/appartement-moderne-%C3%A0-la-location-sur-racine,Appartement moderne à la location sur Racine,casablanca,,14 000 DH,"139
						m²",8 Pièces,2026-06-09 21:46:10.927246,14000.0,139.0,8.0,appartement,location,,9.546812608597396,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
52,mubawab,https://www.mubawab.ma/fr/a/8350780/louez-cet-appartement-%C3%A0-californie-surface-de-50-m%C2%B2-jardin,"Louez cet appartement à Californie. 
Surface de 50 m². 
Jard...",casablanca,,6 500 DH,"Louez cet appartement à Californie. 
Surface de 50 m². 
Jard...",1 Pièce,2026-06-09 21:46:10.928141,6500.0,50.0,1.0,appartement,location,,8.779557455883728,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
53,mubawab,https://www.mubawab.ma/fr/a/8333596/bel-appart-meubl%C3%A9,Bel appart meublé,casablanca,,12 000 DH,"96
						m²",3 Pièces,2026-06-09 21:46:10.929033,12000.0,96.0,3.0,appartement,location,,9.392661928770137,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
54,mubawab,https://www.mubawab.ma/fr/a/8360159/appartement-meubl%C3%A9-gauthier,Appartement meublé Gauthier,casablanca,,12 000 DH,"90
						m²",5 Pièces,2026-06-09 21:46:10.930100,12000.0,90.0,5.0,appartement,location,,9.392661928770137,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
55,mubawab,https://www.mubawab.ma/fr/a/8019304/villa-4-chambres-3-salon-oulfa-wad-dahab,Villa 4 chambres 3 salon Oulfa wad dahab,casablanca,,25 000 DH,"251
						m²",Villa 4 chambres 3 salon Oulfa wad dahab,2026-06-09 21:46:10.931086,25000.0,251.0,4.0,villa,location,,10.126631103850338,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
56,mubawab,https://www.mubawab.ma/fr/a/8361273/studio-meubl%C3%A9,Studio meublé,casablanca,,8 000 DH,"46
						m²",2 Pièces,2026-06-09 21:46:10.932001,8000.0,46.0,2.0,studio,location,,8.987196820661973,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
57,mubawab,https://www.mubawab.ma/fr/a/8022281/beau-studio,Beau studio,casablanca,,11 500 DH,"54
						m²",2 Pièces,2026-06-09 21:46:10.932900,11500.0,54.0,2.0,studio,location,,9.350102314351341,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
58,mubawab,https://www.mubawab.ma/fr/a/8353975/beau-studio-%C3%A0-louer-en-face-tramway-avec-balcon,Beau Studio à Louer en Face Tramway avec Balcon,casablanca,,7 800 DH,"50
						m²",2 Pièces,2026-06-09 21:46:10.934057,7800.0,50.0,2.0,studio,location,,8.961879012677683,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
59,mubawab,https://www.mubawab.ma/fr/a/8352952/studio-neuf-%C3%A0-louer-bd-biranzarane-maarif,Studio Neuf à Louer Bd Biranzarane Maarif,casablanca,Studio Neuf à Louer Bd Biranzarane Maarif,7 500 DH,"50
						m²",1 Pièce,2026-06-09 21:46:10.935108,7500.0,50.0,1.0,studio,location,,8.922658299524402,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,1.0
60,mubawab,https://www.mubawab.ma/fr/a/8348972/4-chambres-de-300-m%C2%B2-%C3%A0-palmier-non-meubl%C3%A9,4 chambres de 300 m² à Palmier non meublé,casablanca,,16 000 DH,4 chambres de 300 m² à Palmier non meublé,4 chambres de 300 m² à Palmier non meublé,2026-06-09 21:46:10.936036,16000.0,300.0,4.0,chambre,location,,9.680344001221918,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
61,mubawab,https://www.mubawab.ma/fr/a/8345290/magnifique-apt-175m%C2%B2-casa-marina-vue-sur-mer,Magnifique apt 175m² Casa Marina Vue sur Mer,casablanca,,22 000 DH,Magnifique apt 175m² Casa Marina Vue sur Mer,3 Pièces,2026-06-09 21:46:10.936942,22000.0,175.0,3.0,autre,location,,9.998797732340453,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
62,mubawab,https://www.mubawab.ma/fr/a/8330567/location-studio-haut-standing-vide-riviera,Location Studio Haut Standing Vide Riviera,casablanca,,6 000 DH,"45
						m²",2 Pièces,2026-06-09 21:46:10.937847,6000.0,45.0,2.0,studio,location,,8.699514748210191,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
63,mubawab,https://www.mubawab.ma/fr/a/8207944/studio-%C3%A0-louer-racine,Studio à louer Racine,casablanca,,8 800 DH,"58
						m²",2 Pièces,2026-06-09 21:46:10.938739,8800.0,58.0,2.0,studio,location,,9.082507000466299,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
64,mubawab,https://www.mubawab.ma/fr/a/8175337/magnifique-apart-meubl%C3%A9-44m2-in-43m2-terrasse,Magnifique Apart Meublé 44m2 In / 43m2 Terrasse,casablanca,,11 000 DH,"44
						m²",1 Pièce,2026-06-09 21:46:10.939630,11000.0,44.0,1.0,autre,location,,9.305650551780507,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
66,mubawab,https://www.mubawab.ma/fr/a/8362207/tres-joli-bien-moderne-les-princesses,Tres joli bien moderne les princesses,casablanca,,7 200 DH,"55
						m²",2 Pièces,2026-06-09 21:46:10.941437,7200.0,55.0,2.0,autre,location,,8.881836305004146,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
68,mubawab,https://www.mubawab.ma/fr/a/8349108/appartement-%C3%A0-louer-%C3%A0-boulevard-d-anfa,Appartement à louer à Boulevard d'Anfa,casablanca,,9 800 DH,"80
						m²",3 Pièces,2026-06-09 21:46:10.943242,9800.0,80.0,3.0,appartement,location,,9.190137664658664,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
69,mubawab,https://www.mubawab.ma/fr/a/8333408/studio-%C3%A0-louer-au-princesses,Studio à louer au PRINCESSES,casablanca,,6 500 DH,"100
						m²",2 Pièces,2026-06-09 21:46:10.944141,6500.0,100.0,2.0,studio,location,,8.779557455883728,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
70,mubawab,https://www.mubawab.ma/fr/a/8333412/appartement-%C3%A0-louer-au-princesses,Appartement à louer au PRINCESSES,casablanca,,8 000 DH,"90
						m²",3 Pièces,2026-06-09 21:46:10.945082,8000.0,90.0,3.0,appartement,location,,8.987196820661973,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
71,mubawab,https://www.mubawab.ma/fr/a/8332769/appartement-%C3%A0-louer-au-les-princesses,Appartement à louer au LES PRINCESSES,casablanca,,11 500 DH,"140
						m²",4 Pièces,2026-06-09 21:46:10.945974,11500.0,140.0,4.0,appartement,location,,9.350102314351341,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
72,mubawab,https://www.mubawab.ma/fr/a/8353807/bel-appartement-vide-%C3%A0-louer-sur-pamiers,Bel appartement vide à louer sur Pamiers,casablanca,,11 500 DH,"121
						m²",3 Pièces,2026-06-09 21:46:10.947042,11500.0,121.0,3.0,appartement,location,,9.350102314351341,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
73,mubawab,https://www.mubawab.ma/fr/a/7137367/location-%E2%80%93-superbe-studio-meubl%C3%A9-%C3%A9quip%C3%A9-%E2%80%93-42m%C2%B2,Location – Superbe Studio meublé & équipé – 42m²,casablanca,,7 500 DH,Location – Superbe Studio meublé & équipé – 42m²,2 Pièces,2026-06-09 21:46:10.947967,7500.0,42.0,2.0,studio,location,,8.922658299524402,2026,6,2,2026-Q2,Grand Casablanca-Settat,33.5731,-7.5898,0.8333333333333334
